"Product_ID","SKU","Product URL","retail_price","price","thumbnail_url","Search keywords","Description","Category","Category ID","Brand","Child SKU","Child Price","Color Swatches","Size","Review Avg","Review Count","Style","name","wam_price","*wam.facet"
"HBLIZA","HBLIZA","https://devwam.fdm4.com/B2C/product/HBLIZA/LIZA-ROUND-TOTE.html","328","328","https://devwam.fdm4.com/prodimg/large/HBLIZA.jpg","HBLIZA  BLIZA  LIZA  IZA , LIZA ROUND TOTE , Handbags , Vince Camuto , The Vince Camuto Liza Round Tote combines clean lines and quality details like delicately crafted clasps and protective feet for an understated yet beautiful favorite leather top zip closure goldtone hardware 2 front and 2 back slip pockets outside 3 slip pockets, 1 zip pocket inside double handles detachable shoulder strap 125(L) x 15(H) x 5(W)""; 725"" shoulder drop Imported , 1 Size , ALL Sizes , DARK TAUPE , Beige","The Vince Camuto Liza Round Tote combines clean lines and quality details like delicately crafted clasps and protective feet for an understated yet beautiful favorite. leather top zip closure goldtone hardware 2 front and 2 back slip pockets outside 3 slip pockets, 1 zip pocket inside double handles detachable shoulder strap 12.5(L) x 15(H) x 5(W)""; 7.25"" shoulder drop Imported. ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBLIZA LEAT DARK TAUPE 1 Size","328","[{""color"":""DARK TAUPE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBLIZA17280.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBLIZA17280.jpg"",""price"":328}]","1 Size","","0","","","328",""
"HBLIZE1","HBLIZE1","https://devwam.fdm4.com/B2C/product/HBLIZE1/LIZETE-WALLET-ULTRA-MARINE.html","128","128","https://devwam.fdm4.com/prodimg/large/HBLIZE1.jpg","HBLIZE1  BLIZE1  LIZE1  IZE1 , LIZETE WALLET ULTRA MARINE , Handbags , Vince Camuto , Whether displaying team spirit or flying solo, the Lizete Wallet by Vince Camuto is our staple to any wardrobeSignature logo-engraved hardware Zip-around closureLined interior features a currency compartment, zipper pocket and slip pockets Bottom Width 8 inches Top Width 8 inches Depth 1 inch , 1 Size , ALL Sizes , ULTRA MARINE , Blue","Whether displaying team spirit or flying solo, the Lizete Wallet by Vince Camuto is our staple to any wardrobe.Signature logo-engraved hardware. Zip-around closure.Lined interior features a currency compartment, zipper pocket and slip pockets. Bottom Width 8 inches Top Width  8 inches Depth  1 inch ","Vince CamutoBrand|120 - 130Price|HandbagsCategory","VCBrand|130Price|FV200Category","Vince Camuto","HBLIZE1 LEAT ULTRA MARI 1 Size","128","[{""color"":""ULTRA MARINE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBLIZE117400.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBLIZE117400.jpg"",""price"":128}]","1 Size","","0","","","128",""
"HBLIZE2","HBLIZE2","https://devwam.fdm4.com/B2C/product/HBLIZE2/LIZETE-WALLET-INK-BLUE.html","128","128","https://devwam.fdm4.com/prodimg/large/HBLIZE2.jpg","HBLIZE2  BLIZE2  LIZE2  IZE2 , LIZETE WALLET INK BLUE , Handbags , Vince Camuto , Whether displaying team spirit or flying solo, the Lizete Wallet by Vince Camuto is our staple to any wardrobeSignature logo-engraved hardware Zip-around closureLined interior features a currency compartment, zipper pocket and slip pockets Bottom Width 8 inches Top Width 8 inches Depth 1 inch , 1 Size , ALL Sizes , INK BLUE , Blue","Whether displaying team spirit or flying solo, the Lizete Wallet by Vince Camuto is our staple to any wardrobe.Signature logo-engraved hardware. Zip-around closure.Lined interior features a currency compartment, zipper pocket and slip pockets. Bottom Width 8 inches Top Width  8 inches Depth  1 inch  ","Vince CamutoBrand|120 - 130Price|HandbagsCategory","VCBrand|130Price|FV200Category","Vince Camuto","HBLIZE2 LEAT INK BLUE 1 Size","128","[{""color"":""INK BLUE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBLIZE217400.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBLIZE217400.jpg"",""price"":128}]","1 Size","","0","","","128",""
"HBLIZE3","HBLIZE3","https://devwam.fdm4.com/B2C/product/HBLIZE3/LIZETE-WALLET-NATURAL-SNAKE.html","128","128","https://devwam.fdm4.com/prodimg/large/HBLIZE3.jpg","HBLIZE3  BLIZE3  LIZE3  IZE3 , LIZETE WALLET NATURAL SNAKE , Handbags , Vince Camuto , Whether displaying team spirit or flying solo, the Lizete Wallet by Vince Camuto is our staple to any wardrobeSignature logo-engraved hardware Zip-around closureLined interior features a currency compartment, zipper pocket and slip pockets Bottom Width 8 inches Top Width 8 inches Depth 1 inch , 1 Size , ALL Sizes , NAURAL SNAKE , Tan","Whether displaying team spirit or flying solo, the Lizete Wallet by Vince Camuto is our staple to any wardrobe.Signature logo-engraved hardware. Zip-around closure.Lined interior features a currency compartment, zipper pocket and slip pockets. Bottom Width 8 inches Top Width  8 inches Depth  1 inch  ","Vince CamutoBrand|120 - 130Price|HandbagsCategory","VCBrand|130Price|FV200Category","Vince Camuto","HBLIZE3 LEAT NAURAL SNA 1 Size","128","[{""color"":""NAURAL SNAKE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBLIZE317200.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBLIZE317200.jpg"",""price"":128}]","1 Size","","0","","","128",""
"HBLOUCL","HBLOUCL","https://devwam.fdm4.com/B2C/product/HBLOUCL/LOUISE-CLUTCH.html","168|148","168|148","https://devwam.fdm4.com/prodimg/large/HBLOUCLCP200.jpg","HBLOUCL  BLOUCL  LOUCL  OUCL , LOUISE CLUTCH , Handbags , Vince Camuto , Bold, graphic, and striking, the wholly chic Louise Clutch from Vince Camuto is back again this season! The boxy rectangular shape in soft black leather pairs perfectly with the bright geometric metal ornament on the flap front   , L: 11 in, W: 15 in, H: 575 in  , Interior zip  , Magnetic front closure , 1 Size , ALL Sizes , MAGENTA PURPLE , MOLE/BLACK/WHITE SPOT , BLACK CAVIAR , BUCKTHON BROWN , RIFLE GREEN , RIO RED , Red","Bold, graphic, and striking, the wholly chic Louise Clutch from Vince Camuto is back again this season! The boxy rectangular shape in soft black leather pairs perfectly with the bright geometric metal ornament on the flap front.  <li>L: 11 in, W: 1.5 in, H: 5.75 in <li>Interior zip <li>Magnetic front closure  ","Vince CamutoBrand|140 - 150Price|HandbagsCategory","VCBrand|150Price|FV200Category","Vince Camuto","HBLOUCL CNPPN MOLE/BLACK 1 Size|HBLOUCL GALAX BLACK CAVI 1 Size|HBLOUCL GALAX BUCKTHON B 1 Size|HBLOUCL GALAX RIFLE GREE 1 Size|HBLOUCL GALAX BLUE 1 Size|HBLOUCL GALAX RIO RED 1 Size|HBLOUCL GALAX MAGENTA PU 1 Size","168|148","[{""color"":""MAGENTA PURPLE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBLOUCLGX800.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBLOUCLGX800.jpg"",""price"":148},{""color"":""MOLE/BLACK/WHITE SPOT"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBLOUCLCP200.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBLOUCLCP200.jpg"",""price"":148},{""color"":""BLACK CAVIAR"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBLOUCLGX001.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBLOUCLGX001.jpg"",""price"":148},{""color"":""BUCKTHON BROWN"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBLOUCLGX200.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBLOUCLGX200.jpg"",""price"":148},{""color"":""RIFLE GREEN"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBLOUCLGX340.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBLOUCLGX340.jpg"",""price"":148},{""color"":""RIO RED"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBLOUCLGX600.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBLOUCLGX600.jpg"",""price"":148}]","1 Size","","0","","","168|148",""
"HBMARI1","HBMARI1","https://devwam.fdm4.com/B2C/product/HBMARI1/MARIA-TOTE-WHITE.html","298","298","https://devwam.fdm4.com/prodimg/large/HBMARI1.jpg","HBMARI1  BMARI1  MARI1  ARI1 , MARIA TOTE WHITE , Handbags , Vince Camuto , Practical, elegant, and eye-catching The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern, with buttery leather buckles flanking the handle and a VC logo crest medallion Magnetic snap closure, metal feet at base, interior has three open pockets and one zipper pocket 1225 inch length, 13 inch height, 6 inch width, 7 inch handle drop , 1 Size , ALL Sizes , WHITE , White","Practical, elegant, and eye-catching. The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern, with buttery leather buckles flanking the handle and a VC logo crest medallion. Magnetic snap closure, metal feet at base, interior has three open pockets and one zipper pocket. 12.25 inch length, 13 inch height, 6 inch width, 7 inch handle drop.   ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBMARI1 MENAR WHITE 1 Size","298","[{""color"":""WHITE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBMARI1LO100.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBMARI1LO100.jpg"",""price"":298}]","1 Size","","0","","","298",""
"HBMARI2","HBMARI2","https://devwam.fdm4.com/B2C/product/HBMARI2/MARIA-TOTE-NATURAL.html","298","298","https://devwam.fdm4.com/prodimg/large/HBMARI2.jpg","HBMARI2  BMARI2  MARI2  ARI2 , MARIA TOTE NATURAL , Handbags , Vince Camuto , Practical, elegant, and eye-catching The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern, with buttery leather buckles flanking the handle and a VC logo crest medallion Magnetic snap closure, metal feet at base, interior has three open pockets and one zipper pocket 1225 inch length, 13 inch height, 6 inch width, 7 inch handle drop , 1 Size , ALL Sizes , NATURAL , Tan","Practical, elegant, and eye-catching. The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern, with buttery leather buckles flanking the handle and a VC logo crest medallion. Magnetic snap closure, metal feet at base, interior has three open pockets and one zipper pocket. 12.25 inch length, 13 inch height, 6 inch width, 7 inch handle drop.   ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBMARI2 MENAR NATURAL 1 Size","298","[{""color"":""NATURAL"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBMARI2LO200.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBMARI2LO200.jpg"",""price"":298}]","1 Size","","0","","","298",""
"HBMARIA","HBMARIA","https://devwam.fdm4.com/B2C/product/HBMARIA/MARIA-TOTE-BLUSH.html","298","298","https://devwam.fdm4.com/prodimg/large/HBMARIA.jpg","HBMARIA  BMARIA  MARIA  ARIA , MARIA TOTE BLUSH , Handbags , Vince Camuto , Practical, elegant, and eye-catching The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern, with buttery leather buckles flanking the handle and a VC logo crest medallion Magnetic snap closure, metal feet at base, interior has three open pockets and one zipper pocket 1225 inch length, 13 inch height, 6 inch width, 7 inch handle drop , 1 Size , ALL Sizes , BLUSH , Pink","Practical, elegant, and eye-catching. The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern, with buttery leather buckles flanking the handle and a VC logo crest medallion. Magnetic snap closure, metal feet at base, interior has three open pockets and one zipper pocket. 12.25 inch length, 13 inch height, 6 inch width, 7 inch handle drop.   ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBMARIA MENAR BLUSH 1 Size","298","[{""color"":""BLUSH"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBMARIALO600.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBMARIALO600.jpg"",""price"":298}]","1 Size","","0","","","298",""
"HBMICH1","HBMICH1","https://devwam.fdm4.com/B2C/product/HBMICH1/MICHA-TOTE-DARK-BLUSH.html","328","328","https://devwam.fdm4.com/prodimg/large/HBMICH1.jpg","HBMICH1  BMICH1  MICH1  ICH1 , MICHA TOTE DARK BLUSH , Handbags , Vince Camuto , A spot-on combination of slouchy and opulent, meet the Micha Tote from Vince Camuto This soft leather tote has a double-flap front embellished with a sleek metal hardware piece that was inspired by the organic shape of gemstones, and a zippered pouch at the back of the bag Detachable strap , 1 Size , ALL Sizes , DARK BLUSH , Pink","A spot-on combination of slouchy and opulent, meet the Micha Tote from Vince Camuto. This soft leather tote has a double-flap front embellished with a sleek metal hardware piece that was inspired by the organic shape of gemstones, and a zippered pouch at the back of the bag. Detachable strap. ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","HBMICH1 PEBBL DARK BLUSH 1 Size","328","[{""color"":""DARK BLUSH"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBMICH1MD200.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBMICH1MD200.jpg"",""price"":328}]","1 Size","","0","","","328",""
"HBMICH2","HBMICH2","https://devwam.fdm4.com/B2C/product/HBMICH2/MICHA-FRENCH-SHOULDER-BLACK.html","228","228","https://devwam.fdm4.com/prodimg/large/HBMICH2.jpg","HBMICH2  BMICH2  MICH2  ICH2 , MICHA FRENCH SHOULDER BLACK , Handbags , Vince Camuto , A spot-on combination of slouchy and opulent, meet the Micha French Shoulder Bag from Vince Camuto This soft leather handbag has a double-flap front embellished with a sleek metal hardware piece that was inspired by the organic shape of gemstones, and a slip pocket at the back of the bag Magnetic snap closure, three open interior pockets and one zippered pocket 9 inch length, 88 inch height, 3 inch width, 8 inch handle drop , 1 Size , ALL Sizes , BLACK , Black","A spot-on combination of slouchy and opulent, meet the Micha French Shoulder Bag from Vince Camuto. This soft leather handbag has a double-flap front embellished with a sleek metal hardware piece that was inspired by the organic shape of gemstones, and a slip pocket at the back of the bag. Magnetic snap closure, three open interior pockets and one zippered pocket. 9 inch length, 8.8 inch height, 3 inch width, 8 inch handle drop.   ","Vince CamutoBrand|220 - 230Price|HandbagsCategory","VCBrand|230Price|FV200Category","Vince Camuto","HBMICH2 PEBBL BLACK 1 Size","228","[{""color"":""BLACK"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBMICH2MD001.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBMICH2MD001.jpg"",""price"":228}]","1 Size","","0","","","228",""
"HBMICH3","HBMICH3","https://devwam.fdm4.com/B2C/product/HBMICH3/MICHA-FRENCH-SHOULDER-BLUSH.html","228","228","https://devwam.fdm4.com/prodimg/large/HBMICH3.jpg","HBMICH3  BMICH3  MICH3  ICH3 , MICHA FRENCH SHOULDER BLUSH , Handbags , Vince Camuto , A spot-on combination of slouchy and opulent, meet the Micha French Shoulder Bag from Vince Camuto This soft leather handbag has a double-flap front embellished with a sleek metal hardware piece that was inspired by the organic shape of gemstones, and a slip pocket at the back of the bag Magnetic snap closure, three open interior pockets and one zippered pocket 9 inch length, 88 inch height, 3 inch width, 8 inch handle drop , 1 Size , ALL Sizes , DARK BLUSH , Pink","A spot-on combination of slouchy and opulent, meet the Micha French Shoulder Bag from Vince Camuto. This soft leather handbag has a double-flap front embellished with a sleek metal hardware piece that was inspired by the organic shape of gemstones, and a slip pocket at the back of the bag. Magnetic snap closure, three open interior pockets and one zippered pocket. 9 inch length, 8.8 inch height, 3 inch width, 8 inch handle drop.   ","Vince CamutoBrand|220 - 230Price|HandbagsCategory","VCBrand|230Price|FV200Category","Vince Camuto","HBMICH3 PEBBL DARK BLUSH 1 Size","228","[{""color"":""DARK BLUSH"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBMICH3MD200.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBMICH3MD200.jpg"",""price"":228}]","1 Size","","0","","","228",""
"HBMICH4","HBMICH4","https://devwam.fdm4.com/B2C/product/HBMICH4/MICHA-CLUTCH-BLACK.html","178","178","https://devwam.fdm4.com/prodimg/large/HBMICH4.jpg","HBMICH4  BMICH4  MICH4  ICH4 , MICHA CLUTCH BLACK , Handbags , Vince Camuto , A spot-on combination of slouchy and opulent, meet the Micha Clutch from Vince Camuto This soft leather clutch has a double-flap front embellished with a sleek metal hardware piece that was inspired by the organic shape of gemstones, a wristlet strap, and VC logo dog tag , 1 Size , ALL Sizes , BLACK , Black","A spot-on combination of slouchy and opulent, meet the Micha Clutch from Vince Camuto. This soft leather clutch has a double-flap front embellished with a sleek metal hardware piece that was inspired by the organic shape of gemstones, a wristlet strap, and VC logo dog tag.  ","Vince CamutoBrand|170 - 180Price|HandbagsCategory","VCBrand|180Price|FV200Category","Vince Camuto","HBMICH4 PEBBL BLACK 1 Size","178","[{""color"":""BLACK"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/HBMICH4MD001.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/HBMICH4MD001.jpg"",""price"":178}]","1 Size","","0","","","178",""
